Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051453~regulation of intracellular pH	6	0.010473214753268515	0.0013112338809411145	SLC4A11, SLC9A4, SLC26A7, SLC9A2, SLC9C2, SLC4A9	387	36	16792	7.231696813092162	0.8950402156028421	0.18529180552921032	2.191495181064318
GOTERM_BP_DIRECT	GO:1902476~chloride transmembrane transport	9	0.015709822129902774	0.0013475988756815429	BSND, CLCA2, SLC12A1, GABRB2, SLC26A7, GABRA3, GABRA5, CLCNKA, CLCNKB	387	93	16792	4.199049762440611	0.9014051485071655	0.17556860867161295	2.251623995336516
GOTERM_BP_DIRECT	GO:0055078~sodium ion homeostasis	4	0.006982143168845678	0.0017334547838478718	CYP4F12, SCNN1G, SCN7A, SCNN1B	387	11	16792	15.778247592201083	0.949240652198731	0.20489531904427616	2.8874907631869617
GOTERM_BP_DIRECT	GO:0030212~hyaluronan metabolic process	4	0.006982143168845678	0.0022720858774183373	ITIH1, ITIH4, ITIH2, ITIH3	387	12	16792	14.463393626184324	0.9799170633100236	0.24356193886282707	3.7686163797948757
GOTERM_BP_DIRECT	GO:0006508~proteolysis	23	0.04014732322086264	0.0029346118068760423	CPA4, MBL2, TMPRSS2, CLCA2, OVCH2, DPP10, MMP7, MMP17, KLK1, MMP3, MMP13, MMP1, TPSG1, PGPEP1L, GGT6, SFRP1, F2, PRSS3, KLK11, PAPPA2, DPP6, KLK15, ADAM7	387	500	16792	1.9959483204134365	0.9935847367876531	0.2858091223548288	4.842102239483925
GOTERM_BP_DIRECT	GO:0090383~phagosome acidification	5	0.008727678961057096	0.00317405700176935	ATP6V1C2, ATP6V1G3, ATP6V1B1, ATP6V0A4, ATP6V0D2	387	27	16792	8.035218681213513	0.9957536793443692	0.2891944679937942	5.227294251202186
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	7	0.012218750545479936	0.0034613795686020622	COL26A1, COL7A1, MMP7, MMP3, MMP13, MMP1, COL4A6	387	64	16792	4.745801033591731	0.9974122479551398	0.2956005956889286	5.687569706018247
GOTERM_BP_DIRECT	GO:0098719~sodium ion import across plasma membrane	4	0.006982143168845678	0.003633093326486463	HCN2, SLC9A4, SLC9A2, SLC9C2	387	14	16792	12.39719453672942	0.9980753672877313	0.2934702771094536	5.961641154960773
GOTERM_BP_DIRECT	GO:0015696~ammonium transport	3	0.0052366073766342575	0.005033718771276287	RHCG, RHBG, RHAG	387	5	16792	26.03410852713178	0.9998283010298693	0.36637853917092633	8.169355968783998
GOTERM_BP_DIRECT	GO:0019740~nitrogen utilization	3	0.0052366073766342575	0.005033718771276287	RHCG, RHBG, RHAG	387	5	16792	26.03410852713178	0.9998283010298693	0.36637853917092633	8.169355968783998
GOTERM_BP_DIRECT	GO:0052695~cellular glucuronidation	4	0.006982143168845678	0.00540220907764181	UGT1A10, UGT1A8, UGT2B4, UGT2A1	387	16	16792	10.847545219638244	0.9999091367370218	0.3720581669316245	8.742028488183118
GOTERM_BP_DIRECT	GO:0051480~regulation of cytosolic calcium ion concentration	5	0.008727678961057096	0.005943366267740173	CALCA, PVALB, F2, RYR2, CALB1	387	32	16792	6.779715762273902	0.9999643288024938	0.3859473580562064	9.576956227020617
GOTERM_BP_DIRECT	GO:0030325~adrenal gland development	4	0.006982143168845678	0.00888353517627473	WNT4, STRA6, HMGA2, WT1	387	19	16792	9.134774921800625	0.9999997801031963	0.5018345693452837	13.989044750693512
GOTERM_BP_DIRECT	GO:0002576~platelet degranulation	8	0.013964286337691355	0.009648353892784782	TF, FGA, ITIH4, SCG3, SERPINA3, APOH, HRG, ITIH3	387	103	16792	3.370111136198289	0.9999999416236521	0.5152826537648936	15.103097098065943
GOTERM_BP_DIRECT	GO:0034332~adherens junction organization	5	0.008727678961057096	0.009979106505745223	CDH12, CADM3, CDH17, CDH18, CDH10	387	37	16792	5.8635379565612125	0.9999999671140322	0.5122370864912197	15.580661707359289
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	9	0.015709822129902774	0.0118008872086747	SLC17A8, GABRB2, GRM7, GABRA5, GJB3, POU3F4, GJB6, ATP6V1B1, ATP6V0A4	387	133	16792	2.936177653435915	0.999999998610746	0.5577057772709426	18.166104862173928
GOTERM_BP_DIRECT	GO:0001523~retinoid metabolic process	6	0.010473214753268515	0.012985074610074946	TTR, GPC3, ADH4, APOC3, STRA6, ABCA4	387	61	16792	4.267886643792095	0.9999999998229275	0.5783725442107321	19.806536413506002
GOTERM_BP_DIRECT	GO:0055074~calcium ion homeostasis	4	0.006982143168845678	0.01341967488480264	GCM1, TRPV6, ATP6V1B1, CALB1	387	22	16792	7.889123796100542	0.9999999999169098	0.5766983266954308	20.400780781689576
GOTERM_BP_DIRECT	GO:0052696~flavonoid glucuronidation	4	0.006982143168845678	0.01341967488480264	UGT1A10, UGT1A8, UGT2B4, UGT2A1	387	22	16792	7.889123796100542	0.9999999999169098	0.5766983266954308	20.400780781689576
GOTERM_BP_DIRECT	GO:0006810~transport	16	0.02792857267538271	0.014997222615179646	CLCA2, SLC12A1, GABRA3, GABRB2, CPNE7, GABRA5, CLCNKA, CLCNKB, AQP6, ABCA4, TTR, ATP2B3, PTGDS, CDH17, SLC13A2, PAEP	387	348	16792	1.9949508449909412	0.9999999999946845	0.6043228297853329	22.523190713460817
GOTERM_BP_DIRECT	GO:0008202~steroid metabolic process	5	0.008727678961057096	0.016752117092094725	SULT4A1, CYP17A1, UGT1A8, CYP2C9, SULT2B1	387	43	16792	5.045369869599182	0.9999999999997516	0.6324239695202702	24.821602261695197
GOTERM_BP_DIRECT	GO:0072488~ammonium transmembrane transport	3	0.0052366073766342575	0.017050248074797016	RHCG, RHBG, RHAG	387	9	16792	14.463393626184324	0.9999999999998525	0.6264975598954194	25.205636248372954
GOTERM_BP_DIRECT	GO:0048245~eosinophil chemotaxis	3	0.0052366073766342575	0.017050248074797016	CCL13, CCL7, SCG2	387	9	16792	14.463393626184324	0.9999999999998525	0.6264975598954194	25.205636248372954
GOTERM_BP_DIRECT	GO:0015701~bicarbonate transport	5	0.008727678961057096	0.018102177380499795	SLC4A11, SLC26A7, SLC4A9, CA1, RHAG	387	44	16792	4.930702372562838	0.9999999999999766	0.6366549092958445	26.54597371779036
GOTERM_BP_DIRECT	GO:0001755~neural crest cell migration	5	0.008727678961057096	0.019517976301727132	EDN3, ERBB4, SEMA3E, SEMA3C, ALX1	387	45	16792	4.821131208728108	0.999999999999998	0.6529313077501402	28.314297027870982
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	7	0.012218750545479936	0.020288343441787655	EDN3, CCL13, ATP2B3, TRPM8, SLC24A2, RYR2, CCL7	387	93	16792	3.2659275930093634	0.9999999999999994	0.6559901984024643	29.25957676553952
GOTERM_BP_DIRECT	GO:0051918~negative regulation of fibrinolysis	3	0.0052366073766342575	0.020992194231449414	F2, APOH, HRG	387	10	16792	13.01705426356589	0.9999999999999999	0.6576819439402501	30.112974381491377
GOTERM_BP_DIRECT	GO:0008228~opsonization	3	0.0052366073766342575	0.020992194231449414	MBL2, CRP, LBP	387	10	16792	13.01705426356589	0.9999999999999999	0.6576819439402501	30.112974381491377
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	12	0.02094642950653703	0.023240011318208464	SSTR5, GRIA2, SNCB, GABRB2, SYT5, GRM7, SYN2, GABRA5, CACNA1G, NPFFR2, APBA2, SST	387	240	16792	2.1695090439276483	1.0	0.6846957164855109	32.773983588747754
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	4	0.006982143168845678	0.023431176493467102	LAMB3, COL7A1, VTN, HMGA2	387	27	16792	6.428174944970811	1.0	0.6774497497851562	32.99583463620156
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	9	0.015709822129902774	0.029794222142220207	CDH12, CADM3, CLSTN2, CDH17, CDH18, CDH19, SDK2, PCDH9, CDH10	387	158	16792	2.471592581689726	1.0	0.7544969390117766	39.999235694404575
GOTERM_BP_DIRECT	GO:0042574~retinal metabolic process	3	0.0052366073766342575	0.02987187975481473	ALDH1A2, ALDH1A3, SDR16C5	387	12	16792	10.847545219638242	1.0	0.7461738426769992	40.080290563687015
GOTERM_BP_DIRECT	GO:0030195~negative regulation of blood coagulation	3	0.0052366073766342575	0.02987187975481473	APOH, TSPAN8, VTN	387	12	16792	10.847545219638242	1.0	0.7461738426769992	40.080290563687015
GOTERM_BP_DIRECT	GO:0006069~ethanol oxidation	3	0.0052366073766342575	0.02987187975481473	ADH4, ADH1C, ADH1B	387	12	16792	10.847545219638242	1.0	0.7461738426769992	40.080290563687015
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	5	0.008727678961057096	0.03132663251867389	NOX4, HCN2, STAR, CRHBP, WT1	387	52	16792	4.172132776783939	1.0	0.7539094344725377	41.57977609760608
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	5	0.008727678961057096	0.03132663251867389	BARX1, SFRP1, FRZB, HMGA2, TSKU	387	52	16792	4.172132776783939	1.0	0.7539094344725377	41.57977609760608
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	12	0.02094642950653703	0.03323143129559063	CALCA, EDN3, HCN2, CCL13, BARX1, ADRB1, CXCL5, EFNA2, SST, FGFBP1, LHB, CCL7	387	254	16792	2.0499298052859674	1.0	0.7657916722441331	43.48981553650943
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	6	0.010473214753268515	0.03371116773219186	ATP6V1C2, IGFBP1, ATP6V1G3, ATP6V1B1, ATP6V0A4, ATP6V0D2	387	78	16792	3.3377062214271516	1.0	0.7623458999878816	43.96152438789288
GOTERM_BP_DIRECT	GO:0009992~cellular water homeostasis	3	0.0052366073766342575	0.03477518694323011	AQP5, AQP6, AQP2	387	13	16792	10.013118664281455	1.0	0.7649114137678061	44.99455282103324
GOTERM_BP_DIRECT	GO:0015793~glycerol transport	3	0.0052366073766342575	0.03477518694323011	AQP5, AQP6, AQP2	387	13	16792	10.013118664281455	1.0	0.7649114137678061	44.99455282103324
GOTERM_BP_DIRECT	GO:0015991~ATP hydrolysis coupled proton transport	4	0.006982143168845678	0.036544974973848315	ATP6V1C2, ATP6V1B1, ATP6V0A4, ATP6V0D2	387	32	16792	5.423772609819122	1.0	0.7740512861463954	46.67321170437408
GOTERM_BP_DIRECT	GO:0042573~retinoic acid metabolic process	3	0.0052366073766342575	0.039965535880283704	ALDH1A2, UGT1A8, ALDH1A3	387	14	16792	9.297895902547065	1.0	0.7965859292371887	49.78194996642211
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	7	0.012218750545479936	0.041443213082872576	CALCA, CCL13, SFRP1, HAMP, CRHBP, TDGF1, CCL7	387	110	16792	2.761193328635189	1.0	0.8012943443607741	51.07147184528794
GOTERM_BP_DIRECT	GO:0015695~organic cation transport	3	0.0052366073766342575	0.045427212464864794	RHCG, RHBG, RHAG	387	15	16792	8.678036175710593	1.0	0.8238381369586013	54.394713827045074
GOTERM_BP_DIRECT	GO:1904479~negative regulation of intestinal absorption	2	0.003491071584422839	0.04544720255585136	ISX, HAMP	387	2	16792	43.390180878552975	1.0	0.8173482332714621	54.41083983744487
GOTERM_BP_DIRECT	GO:0072272~proximal/distal pattern formation involved in metanephric nephron development	2	0.003491071584422839	0.04544720255585136	IRX2, IRX1	387	2	16792	43.390180878552975	1.0	0.8173482332714621	54.41083983744487
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	4	0.006982143168845678	0.04587487929199968	SAA2, SAA1, SAA4, SCG2	387	35	16792	4.9588778146917685	1.0	0.8137737999785906	54.754564327669875
GOTERM_BP_DIRECT	GO:0017158~regulation of calcium ion-dependent exocytosis	4	0.006982143168845678	0.04587487929199968	SYT5, SYT3, TRPV6, SYT7	387	35	16792	4.9588778146917685	1.0	0.8137737999785906	54.754564327669875
GOTERM_BP_DIRECT	GO:0008544~epidermis development	6	0.010473214753268515	0.04610434834020869	LAMB3, COL7A1, KRT16, KRT15, BNC1, GRHL2	387	85	16792	3.0628362973096213	1.0	0.8088935398453884	54.937982470394786
GOTERM_BP_DIRECT	GO:0006885~regulation of pH	3	0.0052366073766342575	0.051145070090011555	RHCG, ATP6V1B1, ATP6V0A4	387	16	16792	8.135658914728683	1.0	0.8353408916333559	58.794946413820995
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	5	0.008727678961057096	0.051543864670381315	SLC36A2, SLC9A4, SLC9A2, SLC9C2, ATP6V1G3	387	61	16792	3.5565722031600795	1.0	0.8318113122940489	59.08643984731481
GOTERM_BP_DIRECT	GO:0007271~synaptic transmission, cholinergic	4	0.006982143168845678	0.052684154325418904	CHRNB4, SLC5A7, HTR3A, HTR3B	387	37	16792	4.690830365248971	1.0	0.8327275521175891	59.90925180317846
GOTERM_BP_DIRECT	GO:0050896~response to stimulus	5	0.008727678961057096	0.05414237645012957	RDH8, SLC24A2, MYO3B, SCNN1G, SCNN1B	387	62	16792	3.4992081353671747	1.0	0.8354150924327927	60.9388048382731
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	11	0.019200893714325613	0.05531215987684604	SLC12A1, GJB3, SLC13A2, MAL, MFSD2A, SLC13A3, SLC5A7, ABCA4, ABCB5, ABCA13, SLC14A2	387	244	16792	1.9561147117380437	1.0	0.8363927129776972	61.74667566254719
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	7	0.012218750545479936	0.056786546712532276	TRPM6, ATP2B3, TRPM8, SLC24A2, GRM7, CACNA1G, TRPV6	387	119	16792	2.552363581091351	1.0	0.8389694381905459	62.742526749787245
GOTERM_BP_DIRECT	GO:1903959~regulation of anion transmembrane transport	3	0.0052366073766342575	0.057104511972946866	BSND, CLCNKA, CLCNKB	387	17	16792	7.657090743274053	1.0	0.8353436719781683	62.95406977625162
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	7	0.012218750545479936	0.05867617923294473	DMBX1, HELT, CYP26C1, PCP4, CNTN6, HPCAL4, MAL	387	120	16792	2.5310938845822566	1.0	0.8383834916477049	63.98321021723283
GOTERM_BP_DIRECT	GO:0061436~establishment of skin barrier	3	0.0052366073766342575	0.06329147397865442	KRT16, TP63, SFN	387	18	16792	7.231696813092162	1.0	0.8558200354739003	66.85207996155052
GOTERM_BP_DIRECT	GO:0060324~face development	3	0.0052366073766342575	0.06329147397865442	ALDH1A2, ALDH1A3, GRHL2	387	18	16792	7.231696813092162	1.0	0.8558200354739003	66.85207996155052
GOTERM_BP_DIRECT	GO:0008584~male gonad development	6	0.010473214753268515	0.06554266991123492	WNT4, SFRP1, STAR, HMGA2, LHB, WT1	387	94	16792	2.7695860135246577	1.0	0.8610905366098989	68.17207314913607
GOTERM_BP_DIRECT	GO:0010482~regulation of epidermal cell division	2	0.003491071584422839	0.06739225197699229	TP63, SFN	387	3	16792	28.926787252368648	1.0	0.8643618315367811	69.21940782673877
GOTERM_BP_DIRECT	GO:0070634~transepithelial ammonium transport	2	0.003491071584422839	0.06739225197699229	RHCG, RHBG	387	3	16792	28.926787252368648	1.0	0.8643618315367811	69.21940782673877
GOTERM_BP_DIRECT	GO:0061205~paramesonephric duct development	2	0.003491071584422839	0.06739225197699229	WNT4, STRA6	387	3	16792	28.926787252368648	1.0	0.8643618315367811	69.21940782673877
GOTERM_BP_DIRECT	GO:0006833~water transport	3	0.0052366073766342575	0.07629426554555072	AQP5, AQP6, AQP2	387	20	16792	6.508527131782945	1.0	0.8930226856820973	73.82226700391922
GOTERM_BP_DIRECT	GO:0009813~flavonoid biosynthetic process	3	0.0052366073766342575	0.07629426554555072	UGT1A10, UGT2B4, UGT2A1	387	20	16792	6.508527131782945	1.0	0.8930226856820973	73.82226700391922
GOTERM_BP_DIRECT	GO:0030855~epithelial cell differentiation	5	0.008727678961057096	0.0774078588272404	BARX1, RHCG, EHF, WT1, ACTL8	387	70	16792	3.099298634182355	1.0	0.8927415580524051	74.35016374618088
GOTERM_BP_DIRECT	GO:0051894~positive regulation of focal adhesion assembly	3	0.0052366073766342575	0.08308448245753759	WNT4, SFRP1, HRG	387	21	16792	6.1985972683647095	1.0	0.9060868067671921	76.88906485039595
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	3	0.0052366073766342575	0.08308448245753759	FGA, F2, HRG	387	21	16792	6.1985972683647095	1.0	0.9060868067671921	76.88906485039595
GOTERM_BP_DIRECT	GO:0002028~regulation of sodium ion transport	3	0.0052366073766342575	0.08308448245753759	NOS1, NKAIN4, SIK1	387	21	16792	6.1985972683647095	1.0	0.9060868067671921	76.88906485039595
GOTERM_BP_DIRECT	GO:0036101~leukotriene B4 catabolic process	2	0.003491071584422839	0.08883406451763595	CYP4F3, CYP4F12	387	4	16792	21.695090439276488	1.0	0.9176914938620141	79.2182521958701
GOTERM_BP_DIRECT	GO:0015670~carbon dioxide transport	2	0.003491071584422839	0.08883406451763595	AQP5, RHAG	387	4	16792	21.695090439276488	1.0	0.9176914938620141	79.2182521958701
GOTERM_BP_DIRECT	GO:0010523~negative regulation of calcium ion transport into cytosol	2	0.003491071584422839	0.08883406451763595	CALCA, NOS1	387	4	16792	21.695090439276488	1.0	0.9176914938620141	79.2182521958701
GOTERM_BP_DIRECT	GO:0072086~specification of loop of Henle identity	2	0.003491071584422839	0.08883406451763595	IRX2, IRX1	387	4	16792	21.695090439276488	1.0	0.9176914938620141	79.2182521958701
GOTERM_BP_DIRECT	GO:1901657~glycosyl compound metabolic process	2	0.003491071584422839	0.08883406451763595	KLB, LCT	387	4	16792	21.695090439276488	1.0	0.9176914938620141	79.2182521958701
GOTERM_BP_DIRECT	GO:0007214~gamma-aminobutyric acid signaling pathway	3	0.0052366073766342575	0.09005096321168185	GABRB2, GABRA3, GABRA5	387	22	16792	5.916842847075405	1.0	0.9174362092252581	79.68203617314994
GOTERM_BP_DIRECT	GO:0060078~regulation of postsynaptic membrane potential	3	0.0052366073766342575	0.09005096321168185	HCN2, SCN2A, SCN7A	387	22	16792	5.916842847075405	1.0	0.9174362092252581	79.68203617314994
GOTERM_BP_DIRECT	GO:0009880~embryonic pattern specification	3	0.0052366073766342575	0.0971820663195313	OOEP, ERBB4, SIM2	387	23	16792	5.65958881024604	1.0	0.9301350805967232	82.21001019978331
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	5	0.008727678961057096	0.09763021392515635	LAMB3, MMP7, MMP3, MMP13, MMP1	387	76	16792	2.8546171630626955	1.0	0.9282239032504715	82.35855695369729
GOTERM_BP_DIRECT	GO:0030324~lung development	5	0.008727678961057096	0.09763021392515635	ALDH1A2, GPC3, CCBE1, STRA6, SIM2	387	76	16792	2.8546171630626955	1.0	0.9282239032504715	82.35855695369729
